epoch,step,phase,start_time,end_time,duration_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb,mode,mode_label,batch_size,run_num
3,244,ema_update,1774931303.7652562,1774931303.7924483,27.192,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,244,optimizer_step,1774931303.656845,1774931303.796663,139.818,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,244,total_step,1774931303.0895584,1774931303.8001394,710.581,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,245,data_transfer,1774931303.8458586,1774931303.846731,0.872,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,245,forward,1774931303.849659,1774931304.1868258,337.167,15815.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,245,backward,1774931304.1899304,1774931304.4608376,270.907,12763.7,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,245,ema_update,1774931304.5729237,1774931304.6000538,27.13,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,245,optimizer_step,1774931304.464456,1774931304.603582,139.126,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,245,total_step,1774931303.8458457,1774931304.607038,761.193,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,246,data_transfer,1774931304.6605976,1774931304.6614654,0.868,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,246,forward,1774931304.664534,1774931304.9610858,296.552,14103.1,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,246,backward,1774931304.9646564,1774931305.159177,194.521,12773.3,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,246,ema_update,1774931305.2702374,1774931305.2973895,27.152,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,246,optimizer_step,1774931305.162146,1774931305.3013384,139.193,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,246,total_step,1774931304.6605856,1774931305.3046567,644.071,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,247,data_transfer,1774931305.3579657,1774931305.3588293,0.864,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,247,forward,1774931305.3622086,1774931305.6565273,294.319,14003.1,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,247,backward,1774931305.6596482,1774931305.8496926,190.044,12765.3,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,247,ema_update,1774931305.9612398,1774931305.988387,27.148,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,247,optimizer_step,1774931305.8528838,1774931305.992174,139.29,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,247,total_step,1774931305.3579528,1774931305.9957523,637.8,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,248,data_transfer,1774931306.0477164,1774931306.0485897,0.873,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,248,forward,1774931306.0520103,1774931306.3464563,294.446,14009.7,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,248,backward,1774931306.3506124,1774931306.547408,196.795,12762.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,248,ema_update,1774931306.659691,1774931306.686808,27.117,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,248,optimizer_step,1774931306.5514195,1774931306.690097,138.678,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,248,total_step,1774931306.0477033,1774931306.693657,645.954,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,249,data_transfer,1774931306.7490597,1774931306.7499323,0.873,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,249,forward,1774931306.7541542,1774931306.9991856,245.031,11831.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,249,backward,1774931307.002825,1774931307.1041596,101.335,12767.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,249,ema_update,1774931307.2159743,1774931307.2431092,27.135,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,249,optimizer_step,1774931307.1076643,1774931307.2466912,139.027,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,249,total_step,1774931306.7490468,1774931307.2502563,501.209,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,250,data_transfer,1774931307.3051567,1774931307.3060322,0.875,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,250,forward,1774931307.3091447,1774931307.571158,262.013,12730.4,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,250,backward,1774931307.574833,1774931307.7123904,137.558,12768.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,250,ema_update,1774931307.823922,1774931307.8510003,27.078,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,250,optimizer_step,1774931307.715778,1774931307.8550527,139.275,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,250,total_step,1774931307.3051438,1774931307.8586836,553.54,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,251,data_transfer,1774931307.9057298,1774931307.9066029,0.873,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,251,forward,1774931307.9100106,1774931308.172029,262.018,12605.7,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,251,backward,1774931308.1758094,1774931308.3106492,134.84,12769.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,251,ema_update,1774931308.423233,1774931308.450361,27.128,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,251,optimizer_step,1774931308.314785,1774931308.454183,139.398,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,251,total_step,1774931307.905716,1774931308.4580188,552.303,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,252,data_transfer,1774931308.5102732,1774931308.5111375,0.865,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,252,forward,1774931308.5146873,1774931308.7792902,264.603,12757.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,252,backward,1774931308.782825,1774931308.921007,138.182,12775.6,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,252,ema_update,1774931309.033394,1774931309.0604882,27.094,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,252,optimizer_step,1774931308.9251523,1774931309.0643144,139.162,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,252,total_step,1774931308.51026,1774931309.067987,557.727,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,253,data_transfer,1774931309.120078,1774931309.1209524,0.874,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,253,forward,1774931309.1245475,1774931309.4494593,324.912,15349.7,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,253,backward,1774931309.4528534,1774931309.7069304,254.077,12768.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,253,ema_update,1774931309.8185604,1774931309.845718,27.158,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,253,optimizer_step,1774931309.710303,1774931309.8519096,141.607,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,253,total_step,1774931309.1200647,1774931309.8555768,735.512,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,254,data_transfer,1774931309.901315,1774931309.9021928,0.878,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,254,forward,1774931309.9056036,1774931310.1927924,287.189,13764.0,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,254,backward,1774931310.1961718,1774931310.3737495,177.578,12767.2,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,254,ema_update,1774931310.486128,1774931310.513297,27.169,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,254,optimizer_step,1774931310.377835,1774931310.5169556,139.121,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,254,total_step,1774931309.9013023,1774931310.52067,619.368,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,255,data_transfer,1774931310.5727713,1774931310.5736475,0.876,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,255,forward,1774931310.5766602,1774931310.9058895,329.229,15339.7,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,255,backward,1774931310.9098334,1774931311.1642454,254.412,12763.1,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,255,ema_update,1774931311.27618,1774931311.3033123,27.132,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,255,optimizer_step,1774931311.1677518,1774931311.3068647,139.113,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,255,total_step,1774931310.572758,1774931311.310556,737.798,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,256,data_transfer,1774931311.362352,1774931311.3632188,0.867,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,256,forward,1774931311.3668194,1774931311.684408,317.589,15158.4,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,256,backward,1774931311.6889298,1774931311.9262474,237.318,12765.7,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,256,ema_update,1774931312.039068,1774931312.066209,27.141,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,256,optimizer_step,1774931311.9309163,1774931312.069869,138.953,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,256,total_step,1774931311.362339,1774931312.073403,711.064,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,257,data_transfer,1774931312.12658,1774931312.1274416,0.862,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,257,forward,1774931312.1314108,1774931312.391013,259.602,12616.0,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,257,backward,1774931312.394662,1774931312.531005,136.343,12772.3,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,257,ema_update,1774931312.6429648,1774931312.6700904,27.126,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,257,optimizer_step,1774931312.5347607,1774931312.6743438,139.583,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,257,total_step,1774931312.126567,1774931312.6776574,551.09,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,258,data_transfer,1774931312.7290092,1774931312.7298734,0.864,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,258,forward,1774931312.7338653,1774931313.0258603,291.995,13999.6,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,258,backward,1774931313.0296507,1774931313.214613,184.962,12763.0,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,258,ema_update,1774931313.3270082,1774931313.3541355,27.127,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,258,optimizer_step,1774931313.2184262,1774931313.357839,139.413,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,258,total_step,1774931312.7289965,1774931313.361613,632.617,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,259,data_transfer,1774931313.4156597,1774931313.4165368,0.877,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,259,forward,1774931313.419922,1774931313.6916995,271.778,13200.2,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,259,backward,1774931313.695461,1774931313.848481,153.02,12776.3,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,259,ema_update,1774931313.96134,1774931313.98851,27.17,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,259,optimizer_step,1774931313.852463,1774931313.992058,139.595,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,259,total_step,1774931313.4156456,1774931313.9956026,579.957,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,260,data_transfer,1774931314.048962,1774931314.0498269,0.865,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,260,forward,1774931314.0532389,1774931314.3127334,259.495,12555.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,260,backward,1774931314.3163292,1774931314.447961,131.632,12771.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,260,ema_update,1774931314.5595503,1774931314.586661,27.111,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,260,optimizer_step,1774931314.4511669,1774931314.590029,138.862,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,260,total_step,1774931314.0489488,1774931314.5933895,544.441,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,261,data_transfer,1774931314.645427,1774931314.6462991,0.872,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,261,forward,1774931314.6500185,1774931314.971303,321.285,15393.6,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,261,backward,1774931314.9751525,1774931315.2208345,245.682,12762.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,261,ema_update,1774931315.3332982,1774931315.3604236,27.125,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,261,optimizer_step,1774931315.2249148,1774931315.3643634,139.449,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,261,total_step,1774931314.6454136,1774931315.3680518,722.638,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,262,data_transfer,1774931315.420672,1774931315.42154,0.868,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,262,forward,1774931315.4248304,1774931315.690004,265.174,12899.1,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,262,backward,1774931315.693284,1774931315.8398182,146.534,12780.6,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,262,ema_update,1774931315.951666,1774931315.9788206,27.155,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,262,optimizer_step,1774931315.8434055,1774931315.9826567,139.251,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,262,total_step,1774931315.4206593,1774931315.986476,565.817,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,263,data_transfer,1774931316.089689,1774931316.0905488,0.86,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,263,forward,1774931316.094162,1774931316.421197,327.035,15212.3,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,263,backward,1774931316.4248896,1774931316.6682842,243.395,12768.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,263,ema_update,1774931316.7803454,1774931316.8075716,27.226,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,263,optimizer_step,1774931316.6718566,1774931316.8109598,139.103,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,263,total_step,1774931316.089676,1774931316.8151057,725.43,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,264,data_transfer,1774931316.861944,1774931316.8628235,0.88,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,264,forward,1774931316.8661098,1774931317.1823902,316.28,14895.1,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,264,backward,1774931317.1861722,1774931317.408703,222.531,12762.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,264,ema_update,1774931317.5209415,1774931317.5480502,27.108,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,264,optimizer_step,1774931317.412474,1774931317.5520236,139.55,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,264,total_step,1774931316.861931,1774931317.5558774,693.946,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,265,data_transfer,1774931317.61215,1774931317.6130178,0.868,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,265,forward,1774931317.6162035,1774931317.8742836,258.08,12533.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,265,backward,1774931317.877913,1774931318.0051146,127.202,12763.7,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,265,ema_update,1774931318.1184626,1774931318.1455622,27.1,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,265,optimizer_step,1774931318.0100129,1774931318.14935,139.337,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,265,total_step,1774931317.6121364,1774931318.1530333,540.897,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,266,data_transfer,1774931318.2011166,1774931318.2019968,0.88,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,266,forward,1774931318.2052765,1774931318.4581778,252.902,12452.4,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,266,backward,1774931318.4623682,1774931318.58663,124.262,12765.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,266,ema_update,1774931318.6986809,1774931318.7257984,27.117,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,266,optimizer_step,1774931318.590512,1774931318.7298515,139.34,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,266,total_step,1774931318.2011037,1774931318.734203,533.1,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,267,data_transfer,1774931318.7883418,1774931318.78921,0.868,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,267,forward,1774931318.79262,1774931319.0548704,262.25,12610.4,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,267,backward,1774931319.0585585,1774931319.1893277,130.769,12772.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,267,ema_update,1774931319.3023572,1774931319.3295076,27.15,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,267,optimizer_step,1774931319.193996,1774931319.3325582,138.562,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,267,total_step,1774931318.788328,1774931319.3363626,548.035,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,268,data_transfer,1774931319.3896756,1774931319.390556,0.88,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,268,forward,1774931319.3939326,1774931319.7188673,324.935,15227.0,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,268,backward,1774931319.7224803,1774931319.9639273,241.447,12775.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,268,ema_update,1774931320.0760412,1774931320.103115,27.074,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,268,optimizer_step,1774931319.9676652,1774931320.1067543,139.089,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,268,total_step,1774931319.3896625,1774931320.1104932,720.831,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,269,data_transfer,1774931320.1601927,1774931320.1610537,0.861,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,269,forward,1774931320.164578,1774931320.4548664,290.288,14011.2,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,269,backward,1774931320.4587486,1774931320.6500342,191.286,12772.1,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,269,ema_update,1774931320.7620418,1774931320.7891817,27.14,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,269,optimizer_step,1774931320.6537704,1774931320.794073,140.303,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,269,total_step,1774931320.1601794,1774931320.797795,637.616,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,270,data_transfer,1774931320.8502162,1774931320.8510842,0.868,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,270,forward,1774931320.8545177,1774931321.149779,295.262,14011.2,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,270,backward,1774931321.1539228,1774931321.3445177,190.595,12772.1,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,270,ema_update,1774931321.4562576,1774931321.4834225,27.165,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,270,optimizer_step,1774931321.3479795,1774931321.4870124,139.033,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,270,total_step,1774931320.8502028,1774931321.490896,640.693,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,271,data_transfer,1774931321.5697424,1774931321.5706103,0.868,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,271,forward,1774931321.5738616,1774931321.8362188,262.357,12742.6,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,271,backward,1774931321.8400743,1774931321.981408,141.334,12761.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,271,ema_update,1774931322.0930345,1774931322.1201477,27.113,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,271,optimizer_step,1774931321.9849205,1774931322.1236546,138.734,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,271,total_step,1774931321.569729,1774931322.1273203,557.591,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,272,data_transfer,1774931322.1803682,1774931322.1812334,0.865,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,272,forward,1774931322.1846828,1774931322.5027423,318.059,15117.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,272,backward,1774931322.5063462,1774931322.7377307,231.385,12769.7,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,272,ema_update,1774931322.8502536,1774931322.877402,27.148,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,272,optimizer_step,1774931322.7419362,1774931322.8807683,138.832,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,272,total_step,1774931322.1803546,1774931322.8848765,704.522,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,273,data_transfer,1774931322.9806838,1774931322.9815547,0.871,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,273,forward,1774931322.9848466,1774931323.3049364,320.09,14982.0,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,273,backward,1774931323.3133063,1774931323.541412,228.106,12765.0,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,273,ema_update,1774931323.6543624,1774931323.681486,27.124,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,273,optimizer_step,1774931323.5459158,1774931323.6847837,138.868,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,273,total_step,1774931322.98067,1774931323.6888914,708.221,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,274,data_transfer,1774931323.7419212,1774931323.7427902,0.869,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,274,forward,1774931323.7462232,1774931324.03917,292.947,14010.2,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,274,backward,1774931324.043187,1774931324.2361522,192.965,12764.2,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,274,ema_update,1774931324.348228,1774931324.3753507,27.123,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,274,optimizer_step,1774931324.2399385,1774931324.3786364,138.698,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,274,total_step,1774931323.741908,1774931324.3831296,641.222,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,275,data_transfer,1774931324.4290104,1774931324.4298844,0.874,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,275,forward,1774931324.4336302,1774931324.7583857,324.755,15126.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,275,backward,1774931324.7629106,1774931325.0035148,240.604,12768.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,275,ema_update,1774931325.1155255,1774931325.1426804,27.155,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,275,optimizer_step,1774931325.0072334,1774931325.1468656,139.632,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,275,total_step,1774931324.4289968,1774931325.15065,721.653,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,276,data_transfer,1774931325.1962085,1774931325.1970787,0.87,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,276,forward,1774931325.200451,1774931325.4918275,291.377,13885.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,276,backward,1774931325.4956458,1774931325.684156,188.51,12781.6,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,276,ema_update,1774931325.7954268,1774931325.8225815,27.155,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,276,optimizer_step,1774931325.6872602,1774931325.826137,138.877,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,276,total_step,1774931325.1961956,1774931325.829589,633.393,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,277,data_transfer,1774931325.8795035,1774931325.8803637,0.86,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,277,forward,1774931325.8985927,1774931326.1721942,273.602,13302.8,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,277,backward,1774931326.175665,1774931326.3381715,162.507,12777.7,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,277,ema_update,1774931326.450208,1774931326.4773126,27.105,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,277,optimizer_step,1774931326.3418467,1774931326.4811342,139.287,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,277,total_step,1774931325.8794906,1774931326.4849129,605.422,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,278,data_transfer,1774931326.538736,1774931326.5396104,0.874,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,278,forward,1774931326.5431414,1774931326.8242104,281.069,13473.2,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,278,backward,1774931326.827957,1774931327.0022252,174.268,12765.3,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,278,ema_update,1774931327.1140392,1774931327.1411808,27.142,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,278,optimizer_step,1774931327.0056038,1774931327.1448357,139.232,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,278,total_step,1774931326.5387232,1774931327.1485145,609.791,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,279,data_transfer,1774931327.2006247,1774931327.201497,0.872,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,279,forward,1774931327.2047887,1774931327.5055437,300.755,14302.0,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,279,backward,1774931327.5089796,1774931327.7128713,203.892,12777.2,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,279,ema_update,1774931327.8252213,1774931327.852379,27.158,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,279,optimizer_step,1774931327.716663,1774931327.8560412,139.378,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,279,total_step,1774931327.2006114,1774931327.8605485,659.937,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,280,data_transfer,1774931327.9517126,1774931327.9525883,0.876,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,280,forward,1774931327.9559283,1774931328.2572815,301.353,14232.7,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,280,backward,1774931328.2610216,1774931328.462041,201.019,12774.3,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,280,ema_update,1774931328.5742595,1774931328.6013887,27.129,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,280,optimizer_step,1774931328.4658732,1774931328.6049576,139.084,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,280,total_step,1774931327.9516993,1774931328.6089334,657.234,10182.5,26946.0,finegrained,Mode 3 Fine-Grained,2,3
3,281,data_transfer,1774931328.662983,1774931328.6638548,0.872,10200.9,26946.0,finegrained,Mode 3 Fine-Grained,2,3
