task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #11,2026-03-31T00:04:27,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.165511816740036,1.1023333289489922e-07,6.672904140389338e-07,360.0,240.6783774311574,10.0,1.6503789648413675e-05,1.1034731052461666e-05,4.5827718762060056e-07,2.799679788849591e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #11,2026-03-31T00:04:27,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.1415940448641777,7.179447528356997e-08,5.079108957694294e-07,360.0,145.75784103493925,10.0,1.2727200426161265e-05,5.153615234121389e-06,3.533732301245134e-07,1.8234188890407115e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #11,2026-03-31T00:04:27,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.13753889501094818,6.751606971811108e-08,4.921688038145095e-07,360.0,79.05779205159135,10.0,1.3746707327663915e-05,3.0191690782999103e-06,3.8169328537252274e-07,1.714756969133633e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #12,2026-03-31T00:04:27,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.15788214281201363,8.603485125647099e-08,5.460830042296778e-07,360.0,130.1620783738399,10.0,1.5727279148995904e-05,5.686948995275998e-06,4.366973311536841e-07,2.1850925475425586e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #12,2026-03-31T00:04:27,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.11460222117602825,6.596779268176108e-08,5.778110455993363e-07,360.0,159.45594265740448,10.0,1.139166485518222e-05,5.046392928420573e-06,3.1628421404295427e-07,1.6754341997645707e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #12,2026-03-31T00:04:28,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.13684745132923126,8.96325698343311e-08,6.569850302898417e-07,360.0,232.01718165229184,10.0,1.3612520880997166e-05,8.774173686276754e-06,3.7797085630397024e-07,2.276466542357788e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #13,2026-03-31T00:04:28,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.17401975393295288,1.1143739632316512e-07,6.413327926344333e-07,360.0,203.09312187830957,10.0,1.7778360284864854e-05,1.0030563579732643e-05,4.936791697724002e-07,2.830260303436985e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #13,2026-03-31T00:04:28,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.1471159439533949,7.514873212926749e-08,5.117835998692155e-07,360.0,84.14597622423602,10.0,1.5129337459802625e-05,3.536669488823918e-06,4.2008806226982034e-07,1.9086095010896367e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #13,2026-03-31T00:04:28,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.1368911936879158,9.2807720201398e-08,6.796553673713795e-07,360.0,251.03464431293082,10.0,1.3663087971508463e-05,9.528618740262118e-06,3.793757977998925e-07,2.3571082509570474e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #14,2026-03-31T00:04:28,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.15502737276256084,1.0662979848819237e-07,6.891174333730581e-07,360.0,244.96031933276316,10.0,1.5853052213788007e-05,1.0788341960221715e-05,4.4018667605188075e-07,2.7081580850061605e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
